Date	GILD	MDLZ	FISV	HPFK	IRCS	TCMU	XFMM	GVVV	MHDZ	GIHF	NQYU	DUIR	BQYN	PDSZ	BSNG	IKCC	XQXR	HNNY	DLFB	PHBP	HGHJ	JMYS	KQDY	TSII	OJQO	KDOC	FBTB	LGHQ	WAAI	VGYC	OPYH	PMHG	CWZD	DQZO	RLTP	CLYY	PJRF	TUWV	TXHL	OCKA	YWNZ	MXAI	GGZS	OEGR	MRIJ	IAZR	RXKH	FOCE	QUUT	CZHB	KAVI	IPZI	AVGO	CHTR	IDNA	UGUF	QCOM	SBUX	TMUS	COST	EHLW	PEP	HGRW	RLLE	CMCSA	PYPL	VYFU	ADBE	INTC	TZFN	OBDC	AAPL	TSLA	XTXR	MSFT	DRSH	META	YRIG	GOOG	OAAR	TLRC	CWHU	AMZN	YYBM	NFLX	AJLW	NVDA	CSCO	PBGQ	LWMB	XSRP	XTLJ	FATP	YERP	MFOP	ATQP	XWQP	TXN	RKPP	LAFL
2021-08-03	42.26	92.10	9.54	155.64	107.02	15.14	25.31	28.47	92.78	352.88	11.94	22.05	22.23	36.45	139.92	91.04	19.01	9.09	64.39	161.99	67.47	9.58	165.56	179.66	37.54	9.35	26.90	24.47	169.06	68.33	198.35	8.39	14.55	78.46	49.33	151.90	22.32	35.64	89.89	254.09	122.10	186.62	15.31	69.51	9.76	118.70	18.30	134.59	13.88	26.22	105.51	55.93	408.66	167.14	28.25	12.28	243.51	235.65	54.68	59.95	74.83	74.20	13.64	103.40	66.29	10.07	267.96	39.63	106.58	73.05	14.46	13.92	175.53	13.38	60.83	48.33	115.51	1.27	115.41	37.61	18.25	49.53	393.11	49.54	36.05	22.60	42.80	373.92	34.34	34.65	21.57	104.21	10.18	83.47	205.77	74.58	37.60	485.62	37.63	129.34
2021-08-04	42.90	93.07	9.83	156.87	108.31	14.66	25.47	28.52	95.43	360.73	11.80	21.73	21.95	36.73	141.14	92.33	19.18	8.92	64.34	163.39	70.57	9.34	165.59	182.34	37.32	9.48	26.55	24.46	173.43	69.40	201.20	8.51	14.41	77.30	47.57	155.34	22.94	36.33	91.17	247.97	121.60	184.00	15.52	70.43	9.83	120.87	18.99	134.84	13.52	26.73	106.48	54.80	415.33	168.57	28.08	12.21	244.89	239.18	56.08	59.30	76.27	77.79	13.59	104.55	64.29	10.15	262.05	40.21	106.70	75.56	14.14	13.71	169.88	13.30	60.83	48.77	114.37	1.23	104.47	36.70	18.86	49.00	397.23	49.18	35.80	22.91	42.39	379.13	34.52	34.95	22.04	104.14	10.50	83.81	209.82	73.86	37.33	487.99	37.10	126.78
2021-08-05	43.24	94.17	9.89	152.53	109.21	14.75	25.22	28.30	96.22	369.96	11.90	21.97	21.95	36.65	142.94	92.45	18.93	8.83	63.38	162.10	71.12	9.25	164.66	179.86	36.01	9.70	25.89	24.14	177.10	70.36	204.73	8.82	14.02	74.41	47.96	157.67	23.00	36.29	92.84	254.82	118.27	183.56	15.40	73.03	9.78	122.02	19.22	136.87	13.68	27.29	102.82	53.66	401.50	171.95	28.69	12.00	240.14	241.02	57.15	59.56	77.86	81.37	13.50	106.73	64.36	10.43	264.14	40.97	107.29	78.72	14.05	14.14	167.62	13.25	60.26	48.59	113.43	1.20	105.38	37.86	18.97	49.44	393.49	48.78	35.17	22.51	42.50	384.85	35.34	35.01	22.22	103.87	10.12	81.53	213.55	74.47	36.79	494.37	37.25	124.65
2021-08-06	43.61	93.15	9.79	145.55	110.08	14.99	25.59	27.92	99.09	364.94	11.83	21.95	21.62	36.95	141.58	94.11	18.74	10.21	63.85	161.14	70.34	9.30	165.40	181.53	34.75	9.76	25.92	24.31	171.99	69.37	205.53	9.11	14.55	77.86	48.06	162.26	22.77	37.15	93.33	260.50	119.55	189.06	15.39	74.06	9.62	123.92	19.87	135.72	13.31	26.67	104.31	52.51	416.13	170.84	28.31	11.83	241.15	243.73	56.20	59.60	78.25	80.34	13.73	105.12	66.72	10.46	270.66	40.52	108.51	76.93	13.60	14.57	174.57	13.10	59.77	48.71	112.59	1.17	105.26	38.97	19.03	49.75	389.52	48.61	34.81	22.72	42.97	380.31	34.85	34.81	22.99	103.66	10.38	80.87	206.42	72.93	37.89	497.30	36.62	125.40
2021-08-07	44.36	92.56	9.60	146.64	110.49	14.86	25.70	27.90	96.66	365.57	11.88	22.22	21.18	37.38	139.54	91.96	18.68	10.41	63.60	160.98	67.99	9.67	164.30	184.48	34.52	9.99	26.48	24.19	172.01	67.54	199.45	9.10	13.94	74.17	47.03	166.78	22.05	38.00	95.51	263.18	121.08	191.04	15.60	75.15	9.68	122.22	20.54	138.04	13.79	26.43	104.81	53.82	419.53	174.50	28.88	11.80	241.51	244.11	57.74	60.41	78.28	76.87	13.86	104.79	66.39	10.12	276.58	41.53	108.90	75.82	13.62	14.16	171.37	13.09	59.55	49.27	112.54	1.16	106.74	37.82	18.95	47.63	383.19	49.61	34.21	22.50	42.81	396.07	33.92	35.03	22.50	102.75	10.76	81.90	201.85	71.12	38.40	492.16	35.48	125.08
2021-08-08	43.92	93.21	9.76	146.90	109.53	15.41	22.89	27.59	98.88	365.21	12.00	22.30	21.08	37.24	138.12	94.08	18.80	10.09	64.09	160.75	67.31	9.63	163.81	184.68	34.67	10.12	25.74	24.18	166.78	68.66	192.81	9.33	13.49	71.77	46.07	166.44	21.31	37.78	97.53	257.98	117.20	194.77	15.72	74.53	9.74	121.96	20.98	137.91	13.88	26.52	101.02	54.70	423.16	172.17	29.34	12.11	242.40	244.03	58.70	59.58	78.00	77.88	13.88	105.75	66.34	10.46	269.51	41.39	108.07	77.63	13.98	13.72	171.02	13.19	59.47	48.98	112.43	1.12	107.35	37.07	18.38	49.36	388.36	49.25	33.22	22.68	42.86	386.12	33.51	34.92	21.87	102.06	10.39	80.76	205.93	70.77	38.53	497.39	36.09	122.67
2021-08-09	43.49	94.17	9.99	147.51	108.28	15.97	22.50	27.49	97.26	368.95	12.07	22.37	20.78	37.10	138.48	92.74	18.96	10.29	62.77	162.85	64.66	9.55	164.87	187.13	34.88	10.27	25.18	24.44	163.26	69.50	197.79	9.39	13.01	74.62	46.80	162.96	20.80	37.49	96.48	252.76	121.03	192.67	15.72	72.36	9.85	121.24	21.33	138.39	13.33	25.97	99.01	55.86	414.67	175.82	29.13	12.28	245.94	244.41	59.62	58.31	79.38	76.94	13.72	104.87	66.81	10.89	267.96	41.67	108.56	80.52	14.39	14.13	169.41	13.28	59.35	49.22	112.20	1.07	108.76	37.69	18.24	48.46	386.32	49.47	33.32	22.41	42.34	383.32	34.20	34.34	22.01	102.32	10.42	81.14	210.30	70.04	39.04	494.47	35.96	123.96
2021-08-10	43.36	94.97	10.33	148.34	107.68	15.83	22.65	27.49	95.39	371.93	12.16	22.64	20.37	36.82	138.56	92.96	18.83	10.44	60.39	165.52	62.06	9.41	162.50	184.37	33.39	10.43	24.66	24.24	161.39	68.43	197.03	9.14	13.38	71.68	46.09	167.37	20.72	37.43	97.73	254.59	124.92	187.61	15.39	71.56	9.67	122.16	20.73	139.53	13.61	25.36	102.25	55.24	434.78	179.55	28.70	12.49	249.83	243.04	59.08	56.77	80.66	77.31	13.63	106.80	64.83	11.05	270.99	41.49	107.04	83.30	14.53	13.88	171.09	13.13	59.47	49.11	112.68	1.03	107.90	37.00	17.40	46.98	392.91	50.22	33.80	22.19	41.89	389.73	33.00	33.81	22.37	102.55	10.29	81.44	217.63	69.36	38.43	489.76	35.46	128.58
2021-08-11	42.88	96.07	10.73	142.44	108.83	15.95	22.73	27.46	94.66	365.13	12.18	22.69	20.19	36.59	140.09	94.28	18.87	10.40	62.37	166.72	60.06	9.66	163.81	183.77	33.98	10.18	24.05	24.00	157.27	68.45	202.66	8.94	13.25	74.83	46.57	163.81	20.63	38.34	95.43	259.03	121.69	184.88	15.69	68.69	9.57	121.80	19.76	138.36	13.01	25.26	101.54	53.96	448.23	181.54	28.63	12.22	244.62	246.72	58.99	58.18	79.39	77.05	13.60	105.81	66.65	11.51	277.33	41.57	108.19	80.36	14.24	13.80	172.96	13.13	59.72	48.85	112.35	1.03	109.39	36.14	16.76	48.29	397.59	49.83	33.04	22.34	41.72	390.50	33.83	34.24	22.36	102.74	10.40	81.06	224.29	67.03	38.45	493.08	36.42	124.08
2021-08-12	42.62	95.81	10.53	147.44	108.75	15.69	22.95	27.80	96.52	368.23	12.30	22.42	19.85	36.68	141.20	94.09	18.99	10.82	63.96	166.59	62.45	9.76	162.59	186.39	34.44	10.52	23.99	23.89	162.76	70.57	205.78	9.00	13.71	71.84	45.90	161.47	20.45	38.92	97.81	262.13	121.04	178.78	15.91	68.06	9.41	120.33	19.44	137.05	12.68	25.35	105.63	52.59	468.51	184.25	29.10	12.30	241.07	249.54	60.33	59.57	79.32	77.87	13.84	107.18	65.32	11.02	280.43	41.53	109.96	79.88	14.54	13.81	171.90	13.22	60.34	49.23	113.52	1.00	108.86	37.32	16.64	48.45	397.69	49.23	33.78	21.92	42.04	397.35	33.13	34.62	23.09	103.00	10.09	80.85	224.44	68.24	37.70	489.05	35.40	122.97
2021-08-13	42.61	94.98	10.18	150.93	108.61	15.60	22.64	27.83	96.09	376.85	12.40	22.55	19.52	36.50	143.17	96.53	19.24	10.60	64.01	164.90	63.76	10.14	164.00	187.84	34.04	10.16	24.17	24.05	165.80	71.53	213.39	8.84	14.05	70.07	45.56	164.51	20.68	37.72	96.39	267.18	124.62	181.15	15.96	66.69	9.48	120.50	19.07	138.48	13.07	25.87	102.89	51.89	483.50	186.15	28.41	12.31	240.16	253.46	60.34	59.94	80.52	78.92	13.75	107.57	63.72	11.46	276.22	40.35	112.25	79.54	14.68	13.25	173.45	13.13	60.77	48.98	114.84	1.00	109.75	38.52	16.37	46.97	394.63	48.59	33.19	21.87	41.50	392.76	33.17	33.95	22.79	102.29	10.09	81.45	228.73	67.51	38.60	485.26	36.48	127.49
2021-08-14	42.92	95.06	10.42	157.47	108.53	15.59	22.86	28.12	94.64	371.30	12.38	22.43	19.94	36.48	143.87	99.20	19.48	10.51	62.27	165.57	65.31	10.09	162.10	188.06	34.14	9.84	24.16	24.26	163.10	69.31	208.18	8.90	14.47	67.63	44.71	165.37	21.06	37.72	93.39	272.96	124.06	175.50	16.24	66.10	9.57	118.98	19.95	140.68	13.21	25.26	99.72	52.79	487.97	184.54	29.01	12.03	244.61	250.98	58.48	61.43	81.42	78.60	13.58	108.86	64.88	11.08	268.26	39.28	114.01	79.70	15.07	12.71	169.69	13.06	60.37	49.06	116.10	1.00	111.31	39.56	15.66	45.62	394.31	49.41	33.87	22.25	41.47	400.25	33.00	33.52	22.54	103.31	9.71	82.52	230.88	69.99	39.40	491.82	35.28	132.26
2021-08-15	43.42	94.96	10.10	163.92	107.57	15.53	22.96	27.90	92.27	372.59	12.28	22.22	20.12	36.19	142.15	99.31	19.44	10.66	59.74	167.62	62.83	9.62	160.50	191.28	32.65	9.88	23.80	23.99	161.38	67.05	210.44	9.00	14.45	66.35	45.11	169.04	20.65	37.47	90.62	268.85	128.20	176.39	15.98	64.60	9.55	120.30	20.19	139.52	13.16	24.64	95.47	51.60	483.79	182.89	28.57	11.73	247.61	248.63	56.70	60.35	80.28	76.98	13.67	106.54	63.39	10.96	278.58	40.06	112.35	77.10	14.62	13.24	172.68	13.11	59.73	48.58	115.41	1.00	110.12	38.35	15.93	45.18	387.48	50.34	33.32	22.06	41.82	394.25	33.90	34.05	22.80	102.09	9.44	84.53	239.30	70.96	38.58	498.34	34.62	131.84
2021-08-16	43.39	95.21	10.20	158.53	107.41	15.62	22.86	28.21	92.98	382.17	12.17	22.33	19.78	36.35	141.78	98.37	19.55	10.27	59.42	170.22	61.90	9.70	163.11	190.57	31.78	9.90	23.84	24.17	163.17	67.54	214.33	8.58	13.80	68.05	44.51	173.13	20.03	36.46	90.26	268.83	130.77	171.66	16.17	67.35	9.43	118.97	20.18	137.59	13.25	24.06	95.43	52.18	500.87	185.88	28.45	11.55	251.66	247.12	56.91	61.18	79.44	78.77	13.69	104.62	61.57	10.79	270.61	41.08	111.59	75.91	14.49	13.53	178.83	13.16	60.20	48.09	115.25	1.01	110.25	39.40	15.99	44.58	389.13	49.31	33.98	22.00	42.07	411.42	34.61	33.64	23.00	102.94	9.36	82.29	246.10	73.27	38.72	502.80	33.69	134.76
2021-08-17	43.18	96.52	10.14	159.37	106.24	15.33	22.59	27.88	91.18	388.70	12.16	22.44	19.87	36.01	142.64	98.96	19.36	9.85	62.15	169.29	59.68	9.43	165.30	188.51	32.72	9.74	23.50	24.23	165.52	65.95	211.39	8.19	14.16	70.68	45.28	175.35	19.39	36.55	90.39	275.33	128.10	176.23	15.79	68.41	9.41	120.47	21.07	138.27	13.74	24.52	91.56	53.44	511.02	183.34	28.67	11.21	249.88	248.87	58.77	59.30	80.66	77.61	13.85	104.35	60.59	10.66	277.72	40.26	113.88	78.95	13.82	13.99	174.66	13.23	60.05	47.36	116.74	1.01	111.32	39.90	15.46	44.48	397.05	48.85	34.69	22.39	41.78	419.31	36.07	34.14	23.48	102.96	9.63	83.92	250.60	71.38	38.13	510.59	34.10	131.88
2021-08-18	43.12	97.19	9.93	157.90	107.57	15.36	22.77	27.50	91.82	396.44	12.26	22.57	19.90	36.28	143.97	99.45	19.55	9.52	59.92	171.81	60.33	9.85	166.04	189.21	32.57	9.59	24.09	24.44	159.74	63.50	205.32	7.94	13.68	70.18	46.30	179.08	19.98	37.75	89.84	275.03	124.76	180.93	15.97	65.63	9.41	119.80	21.13	139.71	13.13	24.93	90.63	53.22	493.22	187.18	28.27	11.05	248.14	250.72	57.28	58.47	80.79	78.33	14.04	103.30	59.47	10.20	285.06	40.27	114.45	78.93	13.94	13.90	175.02	13.13	60.34	47.82	115.18	1.00	112.23	38.80	15.16	44.88	393.36	48.05	35.56	22.60	41.83	430.12	34.94	33.74	23.98	102.30	9.93	86.17	250.53	74.01	38.40	518.79	34.09	134.21
2021-08-19	42.83	96.96	10.21	153.33	106.25	15.52	22.51	27.82	90.76	394.31	12.19	22.50	19.61	36.47	144.50	99.30	19.65	9.59	62.38	173.80	62.40	9.38	168.60	185.77	31.99	9.56	23.49	24.26	160.97	65.63	210.19	7.98	13.23	70.85	45.80	174.79	19.61	37.39	93.03	267.12	121.04	186.41	16.02	67.55	9.53	118.98	20.98	139.00	12.61	24.94	91.23	52.98	490.04	190.16	27.96	10.74	252.66	251.05	58.03	58.69	80.86	74.79	14.29	101.34	58.67	9.78	291.93	41.18	114.95	80.99	13.95	14.21	174.80	13.00	60.57	47.78	113.69	1.00	111.74	37.97	15.61	46.68	401.41	47.05	35.11	22.48	42.07	436.40	35.87	34.01	23.42	101.71	10.06	86.63	258.12	76.29	38.99	522.36	33.43	135.07
2021-08-20	42.66	95.91	9.79	148.32	107.77	15.09	22.26	27.97	93.24	394.10	12.16	22.50	19.46	36.81	146.47	99.08	19.68	9.75	62.72	175.03	64.15	9.22	167.76	183.85	32.32	9.46	23.02	24.20	158.93	67.81	217.43	7.73	13.25	73.95	45.94	176.78	19.37	37.79	94.80	272.69	119.77	192.81	15.94	65.26	9.49	121.28	21.77	139.59	13.02	25.67	94.87	54.60	473.44	189.35	27.40	10.76	249.19	255.51	57.56	57.17	80.87	78.10	14.17	101.85	56.71	9.82	297.41	41.55	117.36	81.72	13.49	14.01	182.54	12.99	61.05	47.39	112.42	1.00	111.08	38.23	15.62	46.34	396.78	47.08	34.90	22.75	42.57	445.35	36.52	34.45	24.10	101.98	10.30	85.71	249.76	76.81	38.40	525.68	33.45	132.89
2021-08-21	42.45	94.51	10.16	147.68	107.67	15.16	22.01	27.64	94.09	386.67	12.01	22.23	19.47	36.90	145.05	96.63	19.53	9.86	63.63	176.14	62.17	9.52	166.96	186.45	32.65	9.22	22.84	24.03	163.62	68.35	218.69	7.77	13.23	76.88	44.93	175.16	18.97	37.26	92.82	272.67	121.30	189.86	15.95	65.71	9.45	120.76	22.26	138.87	12.88	25.74	91.33	53.71	464.42	189.85	27.88	10.71	252.39	253.00	56.05	56.41	82.43	81.06	13.97	104.04	58.03	10.11	297.30	41.44	119.63	81.32	13.13	14.01	190.52	13.08	61.18	47.43	111.60	1.00	109.76	38.61	15.88	44.46	392.70	46.11	34.12	23.15	43.12	444.27	35.45	34.66	23.93	101.46	10.47	86.53	251.95	78.73	38.67	520.72	33.59	137.41
2021-08-22	42.35	94.61	9.81	152.38	106.65	14.92	22.31	27.35	93.48	392.01	12.12	22.45	19.27	36.79	147.19	95.82	19.47	9.44	65.34	177.92	59.43	9.89	167.48	186.16	32.69	9.29	22.36	24.31	166.39	68.57	218.46	7.41	12.70	77.34	44.66	171.16	18.31	38.53	92.87	269.77	122.17	186.40	16.09	67.68	9.43	119.81	21.93	139.07	12.78	24.97	94.99	53.08	466.64	191.88	27.86	10.98	256.59	253.96	55.58	58.02	83.13	82.08	13.79	104.92	59.01	10.09	294.18	41.12	120.13	79.51	13.13	14.37	189.50	13.18	61.63	47.57	110.25	1.00	109.88	37.76	15.32	42.89	393.25	46.90	34.72	22.69	43.70	446.94	34.35	34.21	23.69	100.53	11.72	87.84	257.76	80.99	38.23	523.86	33.20	141.09
2021-08-23	42.15	95.13	9.96	154.42	106.10	14.51	22.55	27.48	93.18	395.56	12.25	22.45	19.46	36.62	146.97	95.48	19.33	9.87	66.29	179.36	57.41	9.44	169.77	184.69	32.97	9.44	21.88	24.55	169.95	69.48	217.42	7.28	12.20	74.72	45.47	169.16	18.67	37.20	92.08	278.03	122.67	188.95	16.22	70.72	9.33	121.64	21.22	139.45	12.48	25.73	92.26	54.16	487.64	194.51	27.46	10.78	260.95	256.41	56.89	56.45	84.13	85.32	13.72	104.71	59.89	9.82	289.74	42.32	121.31	78.12	12.80	14.10	183.27	13.28	62.30	47.94	111.03	1.00	110.91	36.54	15.45	44.25	387.78	45.97	34.78	22.48	43.57	456.50	32.95	34.00	23.63	100.18	11.80	87.17	260.17	82.30	37.92	527.08	33.29	146.15
2021-08-24	42.58	95.06	10.36	151.70	104.79	14.77	22.42	27.56	94.74	400.16	12.29	22.44	19.15	36.90	149.12	98.34	19.54	9.91	66.69	181.20	58.20	9.81	169.17	183.30	33.45	9.30	22.36	24.55	175.27	71.71	218.95	6.99	11.91	73.17	46.48	168.59	18.85	37.40	93.52	277.27	124.04	185.25	16.56	69.77	9.19	123.07	20.30	139.37	12.20	26.12	94.60	52.72	472.64	194.41	27.50	10.68	255.11	257.53	55.78	54.72	83.39	89.11	13.74	105.09	58.83	9.46	282.24	43.41	118.15	80.54	12.94	13.53	188.48	13.34	61.73	47.25	109.62	1.00	111.42	36.24	15.00	44.79	398.50	46.89	34.16	22.59	43.52	461.44	32.27	33.59	24.39	100.47	12.02	85.55	260.91	79.72	38.83	534.51	34.28	145.19
2021-08-25	42.68	95.49	10.63	153.36	104.34	14.60	22.77	27.62	104.48	394.32	12.13	22.69	19.47	39.58	149.49	97.92	19.36	10.02	67.21	180.36	56.75	9.45	171.86	181.28	34.46	9.52	22.28	24.27	173.23	72.52	219.53	7.03	12.35	70.35	46.49	166.14	18.20	36.08	96.44	273.94	121.81	189.39	16.57	70.68	9.16	122.93	20.53	140.01	12.62	26.16	94.34	53.55	494.72	198.27	27.44	10.85	254.23	257.64	55.28	56.16	84.36	89.37	13.79	102.98	60.02	9.35	291.84	44.73	121.07	82.69	13.15	13.44	187.79	13.20	62.28	47.06	108.58	1.03	112.67	36.98	15.60	44.01	400.41	47.11	34.36	22.19	43.11	465.58	31.66	34.06	25.25	99.19	11.95	87.40	262.73	79.09	37.92	542.84	34.73	149.63
2021-08-26	42.88	94.45	11.02	152.10	103.37	14.21	22.93	27.81	104.67	393.21	12.06	22.81	19.31	39.25	148.08	95.76	19.42	9.81	66.49	181.27	58.12	9.14	174.63	183.59	34.93	9.72	21.82	24.51	175.88	69.90	215.33	7.29	12.20	73.00	46.38	165.40	17.66	37.25	92.98	268.83	125.19	195.91	16.52	70.58	9.21	124.35	20.35	138.79	12.87	26.04	92.16	52.27	481.15	196.46	27.61	10.68	253.61	258.52	56.06	55.58	86.03	89.09	13.90	101.09	58.79	9.34	288.17	43.43	118.87	85.00	12.98	13.29	191.80	13.27	62.31	46.38	110.00	1.00	113.87	37.24	14.96	45.11	404.12	47.18	33.91	22.58	42.87	467.35	31.33	34.15	26.13	98.22	12.29	86.44	269.13	79.12	38.95	548.35	34.70	149.89
2021-08-27	42.63	95.43	10.75	152.27	104.75	14.38	23.03	28.13	105.11	394.88	12.16	22.56	19.29	39.32	149.55	96.34	19.57	9.45	69.22	182.22	57.90	9.16	172.73	187.33	33.78	9.98	21.48	24.76	170.65	69.65	214.83	7.22	12.25	75.02	47.44	165.43	17.21	37.49	95.41	274.89	126.25	190.12	16.20	68.42	9.11	125.64	20.22	138.30	12.60	26.34	93.51	52.97	498.51	192.98	27.51	10.97	259.85	255.72	54.48	54.58	86.40	89.32	14.07	99.49	56.78	9.29	291.57	43.36	115.90	86.66	13.46	13.09	198.27	13.25	61.99	46.55	108.72	1.00	114.15	36.94	15.12	46.62	400.42	46.85	34.41	22.17	43.43	454.30	30.43	34.37	25.89	97.43	12.30	84.22	259.61	77.18	38.90	543.12	34.88	145.41
2021-08-28	42.95	96.58	10.56	145.95	105.63	14.07	22.85	28.47	107.54	392.76	12.25	22.64	19.26	39.60	147.86	94.50	19.81	9.30	67.02	181.85	59.84	9.58	173.79	189.72	34.64	10.25	21.78	24.93	166.51	70.42	212.04	6.92	12.49	76.26	46.83	164.07	17.57	37.33	94.87	282.26	128.12	195.66	16.15	69.85	9.25	124.50	19.74	138.27	13.04	26.48	89.59	51.46	512.86	191.07	27.69	10.67	264.19	256.78	55.86	54.87	85.70	90.12	14.31	99.52	55.28	8.97	294.31	42.33	113.89	85.95	13.91	13.54	199.23	13.20	61.58	46.24	110.22	1.01	115.40	37.99	14.81	45.48	411.43	46.36	34.77	22.23	43.00	451.81	29.49	34.68	26.19	96.60	11.98	82.53	263.11	78.48	37.82	546.13	34.03	140.45
2021-08-29	43.02	96.28	10.64	147.50	104.66	14.26	22.86	28.36	108.61	401.79	12.29	22.63	19.24	39.29	147.73	92.71	19.91	9.05	68.36	179.83	61.46	9.38	172.58	187.09	36.14	10.19	21.52	25.00	170.70	71.97	218.09	6.79	12.84	75.75	45.78	165.69	17.88	36.86	91.84	282.26	130.09	190.56	16.02	69.38	9.24	123.21	20.46	137.47	12.62	26.90	88.63	50.08	517.93	194.86	26.98	10.88	265.19	253.95	56.97	55.10	86.86	88.82	14.57	97.39	54.76	9.20	287.02	42.77	113.34	87.91	13.86	13.76	199.88	13.26	61.55	46.68	111.91	1.04	114.97	37.54	15.36	46.73	418.93	46.28	35.35	22.58	42.61	449.00	28.73	34.67	26.04	97.56	11.69	82.46	257.64	77.50	37.05	546.09	33.04	144.42
2021-08-30	42.59	97.35	11.01	142.54	104.27	13.75	22.86	28.01	106.74	397.11	12.30	22.43	19.24	39.50	148.65	92.45	20.05	9.03	71.50	182.76	64.07	9.72	174.99	189.68	36.19	10.01	21.73	25.04	168.01	71.87	216.65	7.08	13.17	76.04	46.55	165.44	17.53	37.73	94.68	277.68	133.17	194.61	16.21	66.51	9.29	121.31	20.72	137.64	12.58	26.56	91.52	49.01	512.19	191.44	26.28	10.64	265.33	250.94	55.85	55.16	85.78	89.13	14.75	99.23	53.97	9.12	293.46	41.89	111.90	85.01	14.12	13.53	205.75	13.36	61.02	46.77	111.66	1.02	115.95	37.59	15.49	48.23	412.11	46.46	34.88	22.75	42.90	436.22	28.98	34.79	26.10	98.22	11.67	83.94	259.06	76.65	35.97	543.53	32.18	142.25
2021-08-31	42.30	97.18	10.70	144.74	105.37	13.66	23.05	28.35	109.26	392.93	12.36	22.26	19.62	39.48	147.92	95.15	19.98	9.24	74.54	184.46	62.60	9.85	176.79	190.36	36.93	9.83	22.25	24.66	169.96	74.39	211.05	7.38	13.33	75.24	46.76	169.25	17.10	36.28	97.38	273.89	128.77	192.80	15.87	63.89	9.45	120.51	20.45	136.60	12.21	27.22	91.38	47.58	529.83	192.72	25.79	10.50	268.11	249.07	54.71	55.78	85.43	90.36	14.66	98.98	53.64	9.29	298.84	40.78	110.61	87.36	14.45	13.73	200.07	13.44	60.89	46.16	111.30	1.02	116.46	38.17	16.16	46.46	408.93	47.31	35.68	22.58	43.52	430.52	29.23	34.28	26.53	99.74	11.45	84.24	263.20	78.74	36.64	542.55	32.32	142.92
2021-09-01	42.64	96.24	11.13	142.18	104.84	13.78	22.68	28.20	109.28	397.54	12.42	22.24	19.34	39.80	149.81	94.27	20.19	9.37	73.04	184.05	64.22	9.38	177.82	190.13	38.31	9.88	22.78	24.77	168.01	74.48	210.88	7.54	13.77	74.46	46.33	166.91	17.40	36.86	99.26	269.66	128.68	195.82	16.00	64.08	9.42	119.75	19.71	137.15	12.22	27.50	89.70	48.29	531.12	192.06	25.18	10.73	264.66	247.01	54.70	55.75	85.11	92.83	14.63	96.81	51.78	9.68	297.90	41.26	110.87	90.48	14.60	14.08	199.92	13.40	60.43	46.37	110.99	1.05	116.32	37.45	15.93	45.21	414.90	47.27	35.15	22.65	44.09	437.24	28.23	33.85	27.23	99.82	11.26	84.79	269.80	81.04	36.83	542.95	33.32	142.14
2021-09-02	43.36	95.10	11.31	140.95	103.55	13.89	22.32	28.54	112.05	389.12	12.41	22.32	19.44	40.18	152.02	100.88	20.27	9.45	69.85	186.01	63.23	9.14	180.36	189.06	37.69	9.63	22.85	24.87	172.47	76.81	204.96	7.37	13.42	72.40	46.39	170.68	17.63	36.30	97.03	266.84	129.00	193.33	16.34	65.79	9.51	119.52	19.51	139.45	11.98	27.61	92.51	49.70	515.23	190.56	25.08	11.02	261.49	250.89	56.00	56.02	85.69	89.94	14.67	97.64	51.76	10.05	287.70	40.94	113.89	91.90	14.38	14.53	208.67	13.50	60.32	46.98	112.59	1.00	116.21	38.06	16.50	46.48	419.87	47.94	34.42	22.24	44.07	418.47	29.16	33.23	27.10	100.31	11.43	85.94	274.96	80.38	36.56	548.02	33.26	140.97
2021-09-03	43.88	95.33	11.41	147.71	105.01	14.01	22.17	28.79	111.32	389.89	12.33	22.30	19.47	39.89	152.07	99.65	20.08	9.24	71.52	183.54	61.03	9.44	178.28	186.11	38.74	9.31	23.43	24.90	168.03	78.16	199.98	7.49	13.74	71.65	46.75	167.96	17.47	36.88	94.04	261.35	128.53	197.29	15.96	64.00	9.48	121.63	19.49	141.37	12.36	28.02	90.20	49.30	510.53	194.41	25.28	10.95	265.86	250.71	55.12	54.91	85.39	91.17	14.88	97.17	52.33	10.24	281.63	40.40	112.13	92.37	14.71	14.48	208.49	13.41	60.22	46.47	113.49	1.04	116.11	38.23	16.97	44.99	430.51	47.88	34.28	22.20	43.65	405.26	29.19	32.85	27.17	99.52	11.27	84.87	270.35	79.18	37.36	555.68	32.86	137.01
2021-09-04	44.14	94.95	11.61	144.25	104.71	14.55	22.27	28.45	109.39	391.42	12.38	22.41	19.01	40.13	153.84	102.30	20.33	9.28	72.93	182.08	62.51	8.98	177.35	188.94	39.81	9.38	23.54	24.99	166.27	78.06	200.96	7.75	14.20	73.67	47.39	169.90	16.95	37.39	92.29	265.95	126.28	194.57	15.62	65.13	9.56	120.65	19.83	139.98	12.73	28.32	92.34	50.45	516.87	191.68	25.41	11.01	260.24	247.40	53.50	56.48	84.83	88.94	15.12	97.33	50.94	9.77	281.73	40.08	112.72	90.14	15.10	14.13	200.48	13.34	59.87	47.16	114.96	1.05	117.29	37.67	17.07	46.76	436.32	47.54	33.50	22.37	43.13	415.65	28.90	33.01	27.82	100.44	11.53	85.16	263.07	81.17	36.93	554.92	32.33	139.80
